Total_Demand_KW,year,month,dayofweek,hour
1393,2019,2,4,19
1393,2019,2,4,18
1405,2019,2,4,18
1413,2019,2,4,18
1413,2019,2,4,18
1447,2019,2,4,17
1463,2019,2,4,17
1493,2019,2,4,17
1524,2019,2,4,17
1532,2019,2,4,16
1551,2019,2,4,16
1574,2019,2,4,16
1582,2019,2,4,16
1589,2019,2,4,15
1601,2019,2,4,15
1624,2019,2,4,15
1632,2019,2,4,15
1635,2019,2,4,14
1632,2019,2,4,14
1639,2019,2,4,14
1639,2019,2,4,14
1647,2019,2,4,13
1647,2019,2,4,13
1643,2019,2,4,13
1612,2019,2,4,13
1643,2019,2,4,12
1658,2019,2,4,12
1685,2019,2,4,12
1666,2019,2,4,12
1655,2019,2,4,11
1666,2019,2,4,11
1670,2019,2,4,11
1666,2019,2,4,11
1670,2019,2,4,10
1689,2019,2,4,10
1685,2019,2,4,10
1678,2019,2,4,10
1662,2019,2,4,9
1651,2019,2,4,9
1635,2019,2,4,9
1574,2019,2,4,9
1539,2019,2,4,8
1524,2019,2,4,8
1493,2019,2,4,8
1463,2019,2,4,8
1432,2019,2,4,7
1436,2019,2,4,7
1420,2019,2,4,7
1413,2019,2,4,7
1390,2019,2,4,6
1393,2019,2,4,6
1378,2019,2,4,6
1336,2019,2,4,6
1079,2019,2,4,5
1063,2019,2,4,5
1067,2019,2,4,5
1071,2019,2,4,5
1071,2019,2,4,4
1059,2019,2,4,4
1063,2019,2,4,4
1075,2019,2,4,4
1090,2019,2,4,3
1075,2019,2,4,3
1079,2019,2,4,3
1067,2019,2,4,3
1071,2019,2,4,2
1094,2019,2,4,2
1009,2019,2,4,2
971,2019,2,4,2
983,2019,2,4,1
975,2019,2,4,1
979,2019,2,4,1
1063,2019,2,4,1
1109,2019,2,4,0
1098,2019,2,4,0
1113,2019,2,4,0
1113,2019,2,4,0
1113,2019,2,3,23
1121,2019,2,3,23
1121,2019,2,3,23
1121,2019,2,3,23
1113,2019,2,3,22
1117,2019,2,3,22
1117,2019,2,3,22
1125,2019,2,3,22
1125,2019,2,3,21
1128,2019,2,3,21
1121,2019,2,3,21
1205,2019,2,3,21
1413,2019,2,3,20
1405,2019,2,3,20
1405,2019,2,3,20
1405,2019,2,3,20
1401,2019,2,3,19
1420,2019,2,3,19
1432,2019,2,3,19
1455,2019,2,3,19
1463,2019,2,3,18
1478,2019,2,3,18
1497,2019,2,3,18
1509,2019,2,3,18
1520,2019,2,3,17
1559,2019,2,3,17
1562,2019,2,3,17
1608,2019,2,3,17
1632,2019,2,3,16
1651,2019,2,3,16
1651,2019,2,3,16
1678,2019,2,3,16
1685,2019,2,3,15
1685,2019,2,3,15
1674,2019,2,3,15
1678,2019,2,3,15
1678,2019,2,3,14
1697,2019,2,3,14
1689,2019,2,3,14
1678,2019,2,3,14
1697,2019,2,3,13
1689,2019,2,3,13
1704,2019,2,3,13
1693,2019,2,3,13
1670,2019,2,3,12
1670,2019,2,3,12
1693,2019,2,3,12
1704,2019,2,3,12
1708,2019,2,3,11
1697,2019,2,3,11
1712,2019,2,3,11
1704,2019,2,3,11
1704,2019,2,3,10
1704,2019,2,3,10
1701,2019,2,3,10
1708,2019,2,3,10
1720,2019,2,3,9
1693,2019,2,3,9
1666,2019,2,3,9
1635,2019,2,3,9
1593,2019,2,3,8
1562,2019,2,3,8
1536,2019,2,3,8
1509,2019,2,3,8
1478,2019,2,3,7
1486,2019,2,3,7
1463,2019,2,3,7
1455,2019,2,3,7
1440,2019,2,3,6
1416,2019,2,3,6
1424,2019,2,3,6
1382,2019,2,3,6
1105,2019,2,3,5
1102,2019,2,3,5
1102,2019,2,3,5
1105,2019,2,3,5
1105,2019,2,3,4
1094,2019,2,3,4
1109,2019,2,3,4
1109,2019,2,3,4
1109,2019,2,3,3
1117,2019,2,3,3
1098,2019,2,3,3
1105,2019,2,3,3
1117,2019,2,3,2
1136,2019,2,3,2
1144,2019,2,3,2
1148,2019,2,3,2
1132,2019,2,3,1
1128,2019,2,3,1
1117,2019,2,3,1
1128,2019,2,3,1
1125,2019,2,3,0
1125,2019,2,3,0
1132,2019,2,3,0
1171,2019,2,3,0
1175,2019,2,2,23
1175,2019,2,2,23
1182,2019,2,2,23
1186,2019,2,2,23
1178,2019,2,2,22
1182,2019,2,2,22
1198,2019,2,2,22
1194,2019,2,2,22
1205,2019,2,2,21
1194,2019,2,2,21
1213,2019,2,2,21
1267,2019,2,2,21
1436,2019,2,2,20
1463,2019,2,2,20
1440,2019,2,2,20
1451,2019,2,2,20
1459,2019,2,2,19
1478,2019,2,2,19
1489,2019,2,2,19
1497,2019,2,2,19
1486,2019,2,2,18
1489,2019,2,2,18
1493,2019,2,2,18
1501,2019,2,2,18
1516,2019,2,2,17
1547,2019,2,2,17
1582,2019,2,2,17
1624,2019,2,2,17
1643,2019,2,2,16
1651,2019,2,2,16
1666,2019,2,2,16
1678,2019,2,2,16
1666,2019,2,2,15
1674,2019,2,2,15
1685,2019,2,2,15
1670,2019,2,2,15
1681,2019,2,2,14
1685,2019,2,2,14
1693,2019,2,2,14
1685,2019,2,2,14
1704,2019,2,2,13
1701,2019,2,2,13
1720,2019,2,2,13
1701,2019,2,2,13
1716,2019,2,2,12
1708,2019,2,2,12
1708,2019,2,2,12
1731,2019,2,2,12
1724,2019,2,2,11
1708,2019,2,2,11
1701,2019,2,2,11
1712,2019,2,2,11
1697,2019,2,2,10
1720,2019,2,2,10
1716,2019,2,2,10
1701,2019,2,2,10
1704,2019,2,2,9
1701,2019,2,2,9
1647,2019,2,2,9
1616,2019,2,2,9
1566,2019,2,2,8
1551,2019,2,2,8
1509,2019,2,2,8
1501,2019,2,2,8
1482,2019,2,2,7
1470,2019,2,2,7
1451,2019,2,2,7
1436,2019,2,2,7
1428,2019,2,2,6
1424,2019,2,2,6
1432,2019,2,2,6
1382,2019,2,2,6
1102,2019,2,2,5
1109,2019,2,2,5
1102,2019,2,2,5
1098,2019,2,2,5
1105,2019,2,2,4
1113,2019,2,2,4
1102,2019,2,2,4
1117,2019,2,2,4
1102,2019,2,2,3
1105,2019,2,2,3
1109,2019,2,2,3
1105,2019,2,2,3
1105,2019,2,2,2
1140,2019,2,2,2
1125,2019,2,2,2
1148,2019,2,2,2
1144,2019,2,2,1
1136,2019,2,2,1
1125,2019,2,2,1
1144,2019,2,2,1
1136,2019,2,2,0
1132,2019,2,2,0
1148,2019,2,2,0
1155,2019,2,2,0
1152,2019,2,1,23
1167,2019,2,1,23
1163,2019,2,1,23
1163,2019,2,1,23
1155,2019,2,1,22
1152,2019,2,1,22
1155,2019,2,1,22
1178,2019,2,1,22
1178,2019,2,1,21
1175,2019,2,1,21
1182,2019,2,1,21
1271,2019,2,1,21
1455,2019,2,1,20
1463,2019,2,1,20
1459,2019,2,1,20
1466,2019,2,1,20
1482,2019,2,1,19
1489,2019,2,1,19
1505,2019,2,1,19
1512,2019,2,1,19
1501,2019,2,1,18
1489,2019,2,1,18
1489,2019,2,1,18
1497,2019,2,1,18
1512,2019,2,1,17
1543,2019,2,1,17
1555,2019,2,1,17
1578,2019,2,1,17
1582,2019,2,1,16
1597,2019,2,1,16
1612,2019,2,1,16
1635,2019,2,1,16
1678,2019,2,1,15
1701,2019,2,1,15
1728,2019,2,1,15
1754,2019,2,1,15
1758,2019,2,1,14
1770,2019,2,1,14
1777,2019,2,1,14
1781,2019,2,1,14
1758,2019,2,1,13
1762,2019,2,1,13
1770,2019,2,1,13
1762,2019,2,1,13
1766,2019,2,1,12
1758,2019,2,1,12
1770,2019,2,1,12
1774,2019,2,1,12
1712,2019,2,1,11
1751,2019,2,1,11
1754,2019,2,1,11
1747,2019,2,1,11
1754,2019,2,1,10
1758,2019,2,1,10
1770,2019,2,1,10
1747,2019,2,1,10
1754,2019,2,1,9
1747,2019,2,1,9
1712,2019,2,1,9
1678,2019,2,1,9
1605,2019,2,1,8
1570,2019,2,1,8
1551,2019,2,1,8
1512,2019,2,1,8
1478,2019,2,1,7
1459,2019,2,1,7
1451,2019,2,1,7
1436,2019,2,1,7
1424,2019,2,1,6
1428,2019,2,1,6
1420,2019,2,1,6
1367,2019,2,1,6
1105,2019,2,1,5
1113,2019,2,1,5
1102,2019,2,1,5
1109,2019,2,1,5
1109,2019,2,1,4
1113,2019,2,1,4
1109,2019,2,1,4
1113,2019,2,1,4
1105,2019,2,1,3
1105,2019,2,1,3
1105,2019,2,1,3
1109,2019,2,1,3
1109,2019,2,1,2
1113,2019,2,1,2
1132,2019,2,1,2
1121,2019,2,1,2
1128,2019,2,1,1
1144,2019,2,1,1
1125,2019,2,1,1
1136,2019,2,1,1
1132,2019,2,1,0
1132,2019,2,1,0
1128,2019,2,1,0
1190,2019,2,1,0
1175,2019,2,0,23
1190,2019,2,0,23
1213,2019,2,0,23
1221,2019,2,0,23
1213,2019,2,0,22
1205,2019,2,0,22
1201,2019,2,0,22
1209,2019,2,0,22
1209,2019,2,0,21
1224,2019,2,0,21
1224,2019,2,0,21
1297,2019,2,0,21
1478,2019,2,0,20
1478,2019,2,0,20
1489,2019,2,0,20
1489,2019,2,0,20
1497,2019,2,0,19
1497,2019,2,0,19
1509,2019,2,0,19
1520,2019,2,0,19
1516,2019,2,0,18
1543,2019,2,0,18
1555,2019,2,0,18
1551,2019,2,0,18
1570,2019,2,0,17
1601,2019,2,0,17
1620,2019,2,0,17
1647,2019,2,0,17
1689,2019,2,0,16
1704,2019,2,0,16
1739,2019,2,0,16
1754,2019,2,0,16
1770,2019,2,0,15
1785,2019,2,0,15
1785,2019,2,0,15
1785,2019,2,0,15
1785,2019,2,0,14
1774,2019,2,0,14
1789,2019,2,0,14
1789,2019,2,0,14
1789,2019,2,0,13
1789,2019,2,0,13
1785,2019,2,0,13
1781,2019,2,0,13
1774,2019,2,0,12
1785,2019,2,0,12
1793,2019,2,0,12
1797,2019,2,0,12
1808,2019,2,0,11
1762,2019,2,0,11
1797,2019,2,0,11
1789,2019,2,0,11
1789,2019,2,0,10
1789,2019,2,0,10
1800,2019,2,0,10
1789,2019,2,0,10
1774,2019,2,0,9
1758,2019,2,0,9
1724,2019,2,0,9
1651,2019,2,0,9
1601,2019,2,0,8
1582,2019,2,0,8
1539,2019,2,0,8
1520,2019,2,0,8
1474,2019,2,0,7
1486,2019,2,0,7
1470,2019,2,0,7
1474,2019,2,0,7
1447,2019,2,0,6
1443,2019,2,0,6
1436,2019,2,0,6
1378,2019,2,0,6
1125,2019,2,0,5
1117,2019,2,0,5
1121,2019,2,0,5
1121,2019,2,0,5
1105,2019,2,0,4
1117,2019,2,0,4
1121,2019,2,0,4
1125,2019,2,0,4
1125,2019,2,0,3
1125,2019,2,0,3
1109,2019,2,0,3
1113,2019,2,0,3
1117,2019,2,0,2
1113,2019,2,0,2
1117,2019,2,0,2
1113,2019,2,0,2
1117,2019,2,0,1
1113,2019,2,0,1
1113,2019,2,0,1
1117,2019,2,0,1
1113,2019,2,0,0
1121,2019,2,0,0
1113,2019,2,0,0
1117,2019,2,0,0
1117,2019,2,6,23
1117,2019,2,6,23
1113,2019,2,6,23
1117,2019,2,6,23
1121,2019,2,6,22
1117,2019,2,6,22
1125,2019,2,6,22
1121,2019,2,6,22
1113,2019,2,6,21
1113,2019,2,6,21
1121,2019,2,6,21
1205,2019,2,6,21
1416,2019,2,6,20
1397,2019,2,6,20
1401,2019,2,6,20
1386,2019,2,6,20
1405,2019,2,6,19
1390,2019,2,6,19
1401,2019,2,6,19
1393,2019,2,6,19
1393,2019,2,6,18
1401,2019,2,6,18
1393,2019,2,6,18
1405,2019,2,6,18
1405,2019,2,6,17
1405,2019,2,6,17
1390,2019,2,6,17
1409,2019,2,6,17
1393,2019,2,6,16
1397,2019,2,6,16
1409,2019,2,6,16
1393,2019,2,6,16
1405,2019,2,6,15
1405,2019,2,6,15
1397,2019,2,6,15
1397,2019,2,6,15
1401,2019,2,6,14
1393,2019,2,6,14
1393,2019,2,6,14
1393,2019,2,6,14
1386,2019,2,6,13
1409,2019,2,6,13
1409,2019,2,6,13
1397,2019,2,6,13
1401,2019,2,6,12
1393,2019,2,6,12
1405,2019,2,6,12
1393,2019,2,6,12
1401,2019,2,6,11
1416,2019,2,6,11
1397,2019,2,6,11
1382,2019,2,6,11
1405,2019,2,6,10
1416,2019,2,6,10
1397,2019,2,6,10
1409,2019,2,6,10
1409,2019,2,6,9
1409,2019,2,6,9
1409,2019,2,6,9
1390,2019,2,6,9
1405,2019,2,6,8
1397,2019,2,6,8
1405,2019,2,6,8
1397,2019,2,6,8
1416,2019,2,6,7
1397,2019,2,6,7
1416,2019,2,6,7
1413,2019,2,6,7
1405,2019,2,6,6
1420,2019,2,6,6
1420,2019,2,6,6
1367,2019,2,6,6
1109,2019,2,6,5
1117,2019,2,6,5
1105,2019,2,6,5
1117,2019,2,6,5
1105,2019,2,6,4
1109,2019,2,6,4
1113,2019,2,6,4
1113,2019,2,6,4
1105,2019,2,6,3
1109,2019,2,6,3
1117,2019,2,6,3
1105,2019,2,6,3
1121,2019,2,6,2
1102,2019,2,6,2
1105,2019,2,6,2
1113,2019,2,6,2
1102,2019,2,6,1
1113,2019,2,6,1
1105,2019,2,6,1
1109,2019,2,6,1
1105,2019,2,6,0
1113,2019,2,6,0
1098,2019,2,6,0
1121,2019,2,6,0
1105,2019,2,5,23
1094,2019,2,5,23
1125,2019,2,5,23
1094,2019,2,5,23
1094,2019,2,5,22
1086,2019,2,5,22
1105,2019,2,5,22
1086,2019,2,5,22
1094,2019,2,5,21
1102,2019,2,5,21
1094,2019,2,5,21
1194,2019,2,5,21
1378,2019,2,5,20
1386,2019,2,5,20
1382,2019,2,5,20
1374,2019,2,5,20
1386,2019,2,5,19
1367,2019,2,5,19
1382,2019,2,5,19
1374,2019,2,5,19
1370,2019,2,5,18
1382,2019,2,5,18
1378,2019,2,5,18
1386,2019,2,5,18
1367,2019,2,5,17
1382,2019,2,5,17
1370,2019,2,5,17
1382,2019,2,5,17
1374,2019,2,5,16
1370,2019,2,5,16
1370,2019,2,5,16
1367,2019,2,5,16
1378,2019,2,5,15
1382,2019,2,5,15
1386,2019,2,5,15
1363,2019,2,5,15
1370,2019,2,5,14
1367,2019,2,5,14
1367,2019,2,5,14
1370,2019,2,5,14
1370,2019,2,5,13
1370,2019,2,5,13
1370,2019,2,5,13
1374,2019,2,5,13
1367,2019,2,5,12
1370,2019,2,5,12
1359,2019,2,5,12
1359,2019,2,5,12
1390,2019,2,5,11
1363,2019,2,5,11
1374,2019,2,5,11
1367,2019,2,5,11
1347,2019,2,5,10
1382,2019,2,5,10
1374,2019,2,5,10
1378,2019,2,5,10
1374,2019,2,5,9
1370,2019,2,5,9
1363,2019,2,5,9
1378,2019,2,5,9
1363,2019,2,5,8
1363,2019,2,5,8
1378,2019,2,5,8
1363,2019,2,5,8
1367,2019,2,5,7
1374,2019,2,5,7
1374,2019,2,5,7
1367,2019,2,5,7
1367,2019,2,5,6
1374,2019,2,5,6
1386,2019,2,5,6
1324,2019,2,5,6
1079,2019,2,5,5
1071,2019,2,5,5
1071,2019,2,5,5
1071,2019,2,5,5
1059,2019,2,5,4
1067,2019,2,5,4
1071,2019,2,5,4
1067,2019,2,5,4
1067,2019,2,5,3
1063,2019,2,5,3
1059,2019,2,5,3
1075,2019,2,5,3
1067,2019,2,5,2
1082,2019,2,5,2
1082,2019,2,5,2
1067,2019,2,5,2
1082,2019,2,5,1
1086,2019,2,5,1
1094,2019,2,5,1
1102,2019,2,5,1
1094,2019,2,5,0
1079,2019,2,5,0
1082,2019,2,5,0
1136,2019,2,5,0
1140,2019,2,4,23
1125,2019,2,4,23
1113,2019,2,4,23
1132,2019,2,4,23
1140,2019,2,4,22
1125,2019,2,4,22
1128,2019,2,4,22
1144,2019,2,4,22
1148,2019,2,4,21
1155,2019,2,4,21
1148,2019,2,4,21
1213,2019,2,4,21
1397,2019,2,4,20
1382,2019,2,4,20
1393,2019,2,4,20
1401,2019,2,4,20
1405,2019,2,4,19
1409,2019,2,4,19
1432,2019,2,4,19
1432,2019,2,4,19
1440,2019,2,4,18
1443,2019,2,4,18
1455,2019,2,4,18
1451,2019,2,4,18
1455,2019,2,4,17
1466,2019,2,4,17
1509,2019,2,4,17
1539,2019,2,4,17
1555,2019,2,4,16
1555,2019,2,4,16
1578,2019,2,4,16
1582,2019,2,4,16
1589,2019,2,4,15
1597,2019,2,4,15
1585,2019,2,4,15
1605,2019,2,4,15
1605,2019,2,4,14
1597,2019,2,4,14
1608,2019,2,4,14
1608,2019,2,4,14
1612,2019,2,4,13
1612,2019,2,4,13
1620,2019,2,4,13
1608,2019,2,4,13
1616,2019,2,4,12
1635,2019,2,4,12
1655,2019,2,4,12
1643,2019,2,4,12
1655,2019,2,4,11
1635,2019,2,4,11
1655,2019,2,4,11
1651,2019,2,4,11
1662,2019,2,4,10
1658,2019,2,4,10
1624,2019,2,4,10
1647,2019,2,4,10
1651,2019,2,4,9
1628,2019,2,4,9
1605,2019,2,4,9
1562,2019,2,4,9
1536,2019,2,4,8
1497,2019,2,4,8
1489,2019,2,4,8
1447,2019,2,4,8
1424,2019,2,4,7
1416,2019,2,4,7
1401,2019,2,4,7
1401,2019,2,4,7
1393,2019,2,4,6
1386,2019,2,4,6
1378,2019,2,4,6
1340,2019,2,4,6
1052,2019,2,4,5
1063,2019,2,4,5
1063,2019,2,4,5
1056,2019,2,4,5
1063,2019,2,4,4
1052,2019,2,4,4
1071,2019,2,4,4
1063,2019,2,4,4
1082,2019,2,4,3
1063,2019,2,4,3
1067,2019,2,4,3
1063,2019,2,4,3
1067,2019,2,4,2
1063,2019,2,4,2
1059,2019,2,4,2
1059,2019,2,4,2
1067,2019,2,4,1
1013,2019,2,4,1
998,2019,2,4,1
990,2019,2,4,1
986,2019,2,4,0
986,2019,2,4,0
1002,2019,2,4,0
1048,2019,2,4,0
1044,2019,2,3,23
1040,2019,2,3,23
1048,2019,2,3,23
1098,2019,2,3,23
1132,2019,2,3,22
1121,2019,2,3,22
1140,2019,2,3,22
1132,2019,2,3,22
1128,2019,2,3,21
1140,2019,2,3,21
1125,2019,2,3,21
1186,2019,2,3,21
1382,2019,2,3,20
1393,2019,2,3,20
1401,2019,2,3,20
1397,2019,2,3,20
1393,2019,2,3,19
1420,2019,2,3,19
1436,2019,2,3,19
1416,2019,2,3,19
1424,2019,2,3,18
1440,2019,2,3,18
1447,2019,2,3,18
1466,2019,2,3,18
1489,2019,2,3,17
1516,2019,2,3,17
1539,2019,2,3,17
1582,2019,2,3,17
1605,2019,2,3,16
1605,2019,2,3,16
1612,2019,2,3,16
1624,2019,2,3,16
1632,2019,2,3,15
1639,2019,2,3,15
1647,2019,2,3,15
1651,2019,2,3,15
1651,2019,2,3,14
1662,2019,2,3,14
1662,2019,2,3,14
1678,2019,2,3,14
1681,2019,2,3,13
1693,2019,2,3,13
1693,2019,2,3,13
1689,2019,2,3,13
1678,2019,2,3,12
1689,2019,2,3,12
1708,2019,2,3,12
1674,2019,2,3,12
1693,2019,2,3,11
1693,2019,2,3,11
1704,2019,2,3,11
1693,2019,2,3,11
1693,2019,2,3,10
1697,2019,2,3,10
1689,2019,2,3,10
1658,2019,2,3,10
1670,2019,2,3,9
1670,2019,2,3,9
1643,2019,2,3,9
1597,2019,2,3,9
1555,2019,2,3,8
1528,2019,2,3,8
1493,2019,2,3,8
1451,2019,2,3,8
1440,2019,2,3,7
1432,2019,2,3,7
1416,2019,2,3,7
1397,2019,2,3,7
1393,2019,2,3,6
1386,2019,2,3,6
1382,2019,2,3,6
1340,2019,2,3,6
1063,2019,2,3,5
1067,2019,2,3,5
1067,2019,2,3,5
1063,2019,2,3,5
1063,2019,2,3,4
1059,2019,2,3,4
1075,2019,2,3,4
1052,2019,2,3,4
1082,2019,2,3,3
1075,2019,2,3,3
1067,2019,2,3,3
1071,2019,2,3,3
1071,2019,2,3,2
1075,2019,2,3,2
1090,2019,2,3,2
1090,2019,2,3,2
1075,2019,2,3,1
1082,2019,2,3,1
1075,2019,2,3,1
1082,2019,2,3,1
1079,2019,2,3,0
1082,2019,2,3,0
1086,2019,2,3,0
1167,2019,2,3,0
1163,2019,2,2,23
1159,2019,2,2,23
1171,2019,2,2,23
1163,2019,2,2,23
1159,2019,2,2,22
1163,2019,2,2,22
1163,2019,2,2,22
1159,2019,2,2,22
1163,2019,2,2,21
1175,2019,2,2,21
1182,2019,2,2,21
1240,2019,2,2,21
1405,2019,2,2,20
1405,2019,2,2,20
1413,2019,2,2,20
1424,2019,2,2,20
1447,2019,2,2,19
1440,2019,2,2,19
1455,2019,2,2,19
1451,2019,2,2,19
1463,2019,2,2,18
1463,2019,2,2,18
1486,2019,2,2,18
1493,2019,2,2,18
1532,2019,2,2,17
1539,2019,2,2,17
1562,2019,2,2,17
1605,2019,2,2,17
1639,2019,2,2,16
1639,2019,2,2,16
1666,2019,2,2,16
1685,2019,2,2,16
1681,2019,2,2,15
1697,2019,2,2,15
1701,2019,2,2,15
1704,2019,2,2,15
1689,2019,2,2,14
1701,2019,2,2,14
1693,2019,2,2,14
1697,2019,2,2,14
1685,2019,2,2,13
1697,2019,2,2,13
1701,2019,2,2,13
1708,2019,2,2,13
1712,2019,2,2,12
1724,2019,2,2,12
1724,2019,2,2,12
1724,2019,2,2,12
1731,2019,2,2,11
1720,2019,2,2,11
1704,2019,2,2,11
1704,2019,2,2,11
1701,2019,2,2,10
1697,2019,2,2,10
1693,2019,2,2,10
1655,2019,2,2,10
1643,2019,2,2,9
1666,2019,2,2,9
1632,2019,2,2,9
1547,2019,2,2,9
1493,2019,2,2,8
1432,2019,2,2,8
1432,2019,2,2,8
1397,2019,2,2,8
1382,2019,2,2,7
1355,2019,2,2,7
1363,2019,2,2,7
1340,2019,2,2,7
1332,2019,2,2,6
1320,2019,2,2,6
1324,2019,2,2,6
1255,2019,2,2,6
1002,2019,2,2,5
1002,2019,2,2,5
1002,2019,2,2,5
1002,2019,2,2,5
1006,2019,2,2,4
1006,2019,2,2,4
1006,2019,2,2,4
971,2019,2,2,4
948,2019,2,2,3
956,2019,2,2,3
956,2019,2,2,3
971,2019,2,2,3
967,2019,2,2,2
971,2019,2,2,2
971,2019,2,2,2
967,2019,2,2,2
983,2019,2,2,1
994,2019,2,2,1
986,2019,2,2,1
994,2019,2,2,1
983,2019,2,2,0
986,2019,2,2,0
979,2019,2,2,0
1105,2019,2,2,0
1086,2019,2,1,23
1086,2019,2,1,23
1102,2019,2,1,23
1117,2019,2,1,23
1132,2019,2,1,22
1190,2019,2,1,22
1144,2019,2,1,22
1128,2019,2,1,22
1152,2019,2,1,21
1144,2019,2,1,21
1182,2019,2,1,21
1201,2019,2,1,21
1347,2019,2,1,20
1351,2019,2,1,20
1355,2019,2,1,20
1370,2019,2,1,20
1374,2019,2,1,19
1382,2019,2,1,19
1390,2019,2,1,19
1390,2019,2,1,19
1401,2019,2,1,18
1416,2019,2,1,18
1413,2019,2,1,18
1416,2019,2,1,18
1416,2019,2,1,17
1440,2019,2,1,17
1493,2019,2,1,17
1512,2019,2,1,17
1536,2019,2,1,16
1543,2019,2,1,16
1585,2019,2,1,16
1589,2019,2,1,16
1605,2019,2,1,15
1605,2019,2,1,15
1612,2019,2,1,15
1632,2019,2,1,15
1616,2019,2,1,14
1616,2019,2,1,14
1593,2019,2,1,14
1597,2019,2,1,14
1624,2019,2,1,13
1616,2019,2,1,13
1651,2019,2,1,13
1647,2019,2,1,13
1605,2019,2,1,12
1635,2019,2,1,12
1632,2019,2,1,12
1628,2019,2,1,12
1655,2019,2,1,11
1662,2019,2,1,11
1658,2019,2,1,11
1662,2019,2,1,11
1658,2019,2,1,10
1666,2019,2,1,10
1658,2019,2,1,10
1658,2019,2,1,10
1639,2019,2,1,9
1635,2019,2,1,9
1608,2019,2,1,9
1551,2019,2,1,9
1524,2019,2,1,8
1497,2019,2,1,8
1478,2019,2,1,8
1443,2019,2,1,8
1428,2019,2,1,7
1409,2019,2,1,7
1386,2019,2,1,7
1393,2019,2,1,7
1367,2019,2,1,6
1359,2019,2,1,6
1367,2019,2,1,6
1317,2019,2,1,6
1063,2019,2,1,5
1059,2019,2,1,5
1056,2019,2,1,5
1063,2019,2,1,5
1052,2019,2,1,4
1063,2019,2,1,4
1056,2019,2,1,4
1075,2019,2,1,4
1056,2019,2,1,3
1052,2019,2,1,3
1056,2019,2,1,3
1044,2019,2,1,3
1056,2019,2,1,2
1063,2019,2,1,2
1044,2019,2,1,2
1067,2019,2,1,2
1067,2019,2,1,1
1086,2019,2,1,1
1075,2019,2,1,1
1090,2019,2,1,1
1079,2019,2,1,0
1090,2019,2,1,0
1075,2019,2,1,0
1144,2019,2,1,0
1140,2019,2,0,23
1132,2019,2,0,23
1136,2019,2,0,23
1159,2019,2,0,23
1144,2019,2,0,22
1140,2019,2,0,22
1167,2019,2,0,22
1152,2019,2,0,22
1136,2019,2,0,21
1148,2019,2,0,21
1155,2019,2,0,21
1228,2019,2,0,21
1390,2019,2,0,20
1397,2019,2,0,20
1374,2019,2,0,20
1409,2019,2,0,20
1405,2019,2,0,19
1436,2019,2,0,19
1440,2019,2,0,19
1455,2019,2,0,19
1466,2019,2,0,18
1455,2019,2,0,18
1466,2019,2,0,18
1478,2019,2,0,18
1489,2019,2,0,17
1520,2019,2,0,17
1547,2019,2,0,17
1562,2019,2,0,17
1589,2019,2,0,16
1597,2019,2,0,16
1605,2019,2,0,16
1620,2019,2,0,16
1635,2019,2,0,15
1643,2019,2,0,15
1647,2019,2,0,15
1655,2019,2,0,15
1643,2019,2,0,14
1658,2019,2,0,14
1655,2019,2,0,14
1655,2019,2,0,14
1662,2019,2,0,13
1655,2019,2,0,13
1658,2019,2,0,13
1670,2019,2,0,13
1674,2019,2,0,12
1674,2019,2,0,12
1689,2019,2,0,12
1674,2019,2,0,12
1670,2019,2,0,11
1670,2019,2,0,11
1678,2019,2,0,11
1678,2019,2,0,11
1678,2019,2,0,10
1670,2019,2,0,10
1678,2019,2,0,10
1674,2019,2,0,10
1658,2019,2,0,9
1643,2019,2,0,9
1658,2019,2,0,9
1589,2019,2,0,9
1562,2019,2,0,8
1528,2019,2,0,8
1509,2019,2,0,8
1470,2019,2,0,8
1455,2019,2,0,7
1466,2019,2,0,7
1443,2019,2,0,7
1440,2019,2,0,7
1432,2019,2,0,6
1451,2019,2,0,6
1443,2019,2,0,6
1393,2019,2,0,6
1148,2019,2,0,5
1132,2019,2,0,5
1140,2019,2,0,5
1121,2019,2,0,5
1132,2019,2,0,4
1132,2019,2,0,4
1148,2019,2,0,4
1140,2019,2,0,4
1136,2019,2,0,3
1128,2019,2,0,3
1140,2019,2,0,3
1132,2019,2,0,3
1128,2019,2,0,2
1132,2019,2,0,2
1148,2019,2,0,2
1136,2019,2,0,2
1128,2019,2,0,1
1132,2019,2,0,1
1132,2019,2,0,1
1128,2019,2,0,1
1140,2019,2,0,0
1144,2019,2,0,0
1132,2019,2,0,0
1132,2019,2,0,0
1125,2019,2,6,23
1136,2019,2,6,23
1140,2019,2,6,23
1128,2019,2,6,23
1128,2019,2,6,22
1121,2019,2,6,22
1125,2019,2,6,22
1113,2019,2,6,22
1125,2019,2,6,21
1125,2019,2,6,21
1132,2019,2,6,21
1217,2019,2,6,21
1413,2019,2,6,20
1405,2019,2,6,20
1405,2019,2,6,20
1409,2019,2,6,20
1378,2019,2,6,19
1405,2019,2,6,19
1405,2019,2,6,19
1413,2019,2,6,19
1413,2019,2,6,18
1405,2019,2,6,18
1424,2019,2,6,18
1420,2019,2,6,18
1428,2019,2,6,17
1420,2019,2,6,17
1424,2019,2,6,17
1413,2019,2,6,17
1428,2019,2,6,16
1428,2019,2,6,16
1428,2019,2,6,16
1428,2019,2,6,16
1424,2019,2,6,15
